,text,label
22880,하고 싶은데 어디서 하냐,1
22881,어디서 살아나 초파리 태어나는 거지,1
22882,어디서 그렇게 태어나는 거야 정말,1
22883,신체 중 가장 안 좋은 곳이 어디야?,1
22884,베란다가 있는게 어디야 누나 키키 ~,1
22885,너희는 어디 가고 싶은 여행지 있어?,1
22886,어디든 좋으니 집에서 나가고 싶다 키키,1
22887,그니까 그래도 그게 어디야,1
22888,"캐스퍼? 진짜 몰라서 물어보는 건데, 미안한데 그거는 어디 회사 차야?",1
22889,이제는 나도 어디 가면 꼰대 소리 듣겠다 ㅠㅠ,1
22890,아이폰은 진짜 어디서든 다 인기 좋은 거 같애 키키,1
22891,그 게임 진짜 완전 유행해서 어디 여행 가서도 많이 하던데 키키,1
22892,왜 주말에 너 어디 가?,1
22893,키키 너 머리 하고 어디 가냐!,1
22894,오 어디서 샀어? 나도 알아보는 중인데,1
22895,어디서,1
22896,어디에 있는데?,1
22897,키키 그래도 엄마가 해주는 게 어디야 ㅠㅠ,1
22898,왜? 어디가 아파서 입원 했었어?,1
22899,말 못하는 천사를 어디 버리긴 버려여... ㅠㅠ,1
22900,시서스는 어디에 좋은데요?,1
22901,오 어디 떡볶이 시킬 거에여?,1
22902,그리고 사진관은 어디가 좋니 안 좋니 ㅋ,1
22903,김건희는 팀이 어디에요?,1
22904,어디 영화관 갔어요?,1
22905,"난 어디 살아야 할까,",1
22906,여행 가본 곳 중에 어디가 제일 기억에 남아?,1
22907,거기가 어디에 있는 거야?,1
22908,어디서 많이 들었다 생각은 했어 키키,1
22909,여름에 보통 놀러 어디 가?,1
22910,계곡 어디로 가는데?,1
22911,어디로 갈래?,1
22912,응 키키 여기에 애견 카페 어디 있는지도 모르겠어 ㅠㅠ,1
22913,너는 가까운 데 어디 자주 가?,1
22914,세종인가 어디에 새로 생긴다던데 안 가봤어 키키,1
22915,강원도 어디 놀러 가고 싶어?,1
22916,어디 가서 자랑 안 하길 다행이지 키키,1
22917,냉장고 바꿔야 하는데 삼성 엘지 어디가 좋을까,1
22918,아 맞아 나도 어디지 .. 기억안나 무튼 어디 가서 탄 거 같아 ㅠㅠ,1
22919,아 맞아 나도 어디지 .. 기억안나 무튼 어디 가서 탄 거 같아 ㅠㅠ,1
22920,아 맞아 나도 어디지 .. 기억안나 무튼 어디 가서 탄 거 같아 ㅠㅠ,1
22921,그거 가입하면 어디에 좋은 거야?,1
22922,너는 분위기 있는 식당이랑 맛있는 식당 중 어디가 좋아? 키키,1
22923,웅 진짜 돈을 어디다 쓰는지 모르겠어,1
22924,아 진짜 그래도 하나라도 잘하는 게 어디야,1
22925,충남권 어디 있더라,1
22926,키키 어디든 위치가 중요하긴 하지,1
22927,오 어디로 놀러 가는데?,1
22928,어디 공무원이야?,1
22929,어디 어디,1
22930,오 형은 쏘카 하면 어디 놀러 가?,1
22931,왜 어디가 안 좋으시다니...,1
22932,웅 진짜 어디 피도 안 마른 게...,1
22933,뮤지컬 티켓은 어디서 구매해야 되는지 알아?,1
22934,어디로 가실 건가요?,1
22935,어디로 가지?,1
22936,어디드라...,1
22937,어디 가서 운동 신경 안 딸리는데,1
22938,최고의 여행지는 어디임,1
22939,옼 키키 어디로 가셨음?,1
22940,너도 어디 기부할 거라며 키키,1
22941,어디서 키키,1
22942,오호 좋아 어디로 주로 가?,1
22943,요새 진주 맛집 어디임?,1
22944,오 어디 맛있더나?,1
22945,넌 신혼여행 어디 가고 싶어?,1
22946,이런 정보는 어디서 받는 거고 ㅜㅜ,1
22947,왜? 무슨 일인데 ㅠㅠ 어디 아파?,1
22948,아 맞다 백식패스... 요즘 그거 없으면 어디 못 감 키키,1
22949,오! 언제 하는데 어디든지,1
22950,우리 어디 놀러 갈래?,1
22951,어디가 좋겠노? 계획 짜보자,1
22952,"그래 갖고 어디 차박 캠핑, 자동차 극장 이런데 가면",1
22953,오늘은 어디 계십니꺼 하하,1
22954,장갑차를 어디서 봐...?,1
22955,몰랑 어디서 왔는지 하하,1
22956,헐 어디 어디 부러졌음?,1
22957,어디로 가고 싶은데 키키,1
22958,동네 어디로,1
22959,클마 여행 어디 가지  ㅜㅜ,1
22960,어디로 가겠어 ㅜㅜ,1
22961,헐 군인들이 어디서?,1
22962,아 그럼 어디에 뿌려야 해?,1
22963,어디로 키키,1
22964,행님 어디 출근했는데,1
22965,어디 가서 식모살이 하면 잘할 거 같은데...,1
22966,어디서 50프로 하지,1
22967,할머니 요새 어디 계심?,1
22968,어디 미용실 가는데,1
22969,그건 어디 아픈 거 아니야...?,1
22970,키키 와 그래도 그게 어디야,1
22971,어디로 갈까,1
22972,오 알바 어디 면접 봤는데 합격했어! ?,1
22973,그럼 요소수는 어디서 사는데?,1
22974,키키 우리 집 댕댕이는 개 만나면 무조건 싸워서 어디 데리고도 못 다녔어,1
22975,엥 왜 어디 안 좋아? ㅠㅠ,1
22976,키키 그거 죽어서 어디다 쓰는데,1
22977,"키키 다덜 호랑이 기운이 어디서 나나,",1
22978,나같이 착한 사람이 어디 있어~,1
22979,헐 그거 터지면 어디 한 군데 날라가는 거 아니여?,1
22980,맛집? 어디 맛집 갈라고?,1
22981,와 그러면 너 같은 스타일은 어디로 가야 힐링 여행이 될 수 있는 거임?,1
22982,어디로 캠핑 갔는데?,1
22983,약은 먹으면 어디든 안 좋아지는 건 똑같다,1
22984,아니 어디든 안 좋아지는 건 당연한데 그 남자 구실을 못할 수도 있다 안 카나 키키,1
22985,키키 너 혹시 통신사 어디여?,1
22986,어디 부분이 안 좋아?,1
22987,어디서 전파 됐는지도 확실해지지 않겠지?,1
22988,너 호텔은 어디서 예약해?,1
22989,그럼 어디서 주로 먹는데?,1
22990,응 그래서 어디 갈지 고민 중이야,1
22991,그래서 어디로 갈 건데?,1
22992,새로운 타운 만드는 데는 어디쯤이에요?,1
22993,응응~ 그낭 가볍게 다닐 때는 경차 타고 어디 갈 때는 본 차 타고 ㅋ,1
22994,어디서 그랬다는데?,1
22995,모바일은 어디 나가서 할 수 있으니 ㅋ,1
22996,거기가 어디라고 ㅋ,1
22997,네 ㅋ 내일은 데이트 어디 갈까 고민 중이에요,1
22998,어디로 가는 거예요?,1
22999,응 마스크에 손소독제에 어디 가면 열 재고...,1
23000,네 파는 곳도 많으니 어디서 사야 할지 모르겠더라고요,1
23001,여행지 중 가장 최고는 어디셨어요?,1
23002,크리스마스에는 평소 어디로 데이트하셔요,1
23003,그러니까 키키 차멀미 심하면 어디 못 가겠어 ㅠㅠ,1
23004,맞아 그냥 어디 갈 때 내 차 타야지 이제 ㅠㅠ,1
23005,맞아 최근에 어디에 영상 올라온거 봤어 ㅋㅋ,1
23006,근데 차 없는 사람들은 어디 가기 불편하니까 많이 이용한다고 하더라고 키키,1
23007,아 그거 얼핏 어디서 본 거 같아,1
23008,좋지 강원도 어디로 갈까?,1
23009,그래 비타민e는 어디서 구하지...,1
23010,간이 욕조? 그건 어디다 두는 건데?,1
23011,아 키키 그건 어디서 산 거야?,1
23012,키키 그럼 아이는 어디서 데리고 올 건데?...,1
23013,어디에 좋은 건데?,1
23014,** 같은 남자 어디 또 없니?,1
23015,신혼여행 어디 갈 거임,1
23016,이번에 어디더라 드론으로 테러했다고 뉴스에서 본 거 같은데,1
23017,오 어디에다가 기부함?,1
23018,어디 어디 다니네 ㄸ,1
23019,야구 지금 어디랑 어디 하네 키키,1
23020,여행 어디로 갈 거야 ㅋ,1
23021,오 어디 초밥?,1
23022,걔는 스튜어디스 할 거래,1
23023,넌 어디 응원하니?,1
23024,너는 어디 팀 좋아해?,1
23025,어디 달강? 키키,1
23026,어디서 사 행님은? ㅋ,1
23027,맞아 길도 통짜로 나있어서 어디든 편안하게 간다,1
23028,오 어디,1
23029,엥 어디 아픈 데 있어?,1
23030,니 최고의 맛집 어디임,1
23031,어디 구경 가고 싶은데...,1
23032,어디로,1
23033,대전은 어디서든 길이 좋아,1
23034,새끼 강아지를 어디서?,1
23035,붕어빵 어디 팔대...,1
23036,다시 군대 가라 하면 어디 갈래?,1
23037,그게 어디야,1
23038,우리 어디 가볼래?,1
23039,사람 안 다친 게 어디고,1
23040,엉 어디 마을에 생겼더랑,1
23041,어디서 볼 수 있는데 키키,1
23042,아무튼 오늘 어디 건물 부숴졌음,1
23043,어디 총리 암살 당할 뻔함 ;,1
23044,어디다 쓰지,1
23045,누나 어디 사시는데?,1
23046,어디 가는데 키키,1
23047,어디 병원이 좋아? 하하,1
23048,혁신 어디쯤 있는데 하하,1
23049,목금 어디 가심?,1
23050,이번 주에는 어디 가게,1
23051,걘 어디 안 가더라,1
23052,여자친구랑 어디 여행 가봤어?,1
23053,응 키키 나중에 또 그거 타고 어디 가게 될 수도 있고~,1
23054,어디서 치킨 무 사온 거야 키키,1
23055,어디로 가고 싶어 형은?,1
23056,어디 왁싱 하고 왔어? 키키,1
23057,오 어디 가는데?,1
23058,키키 오 어디 계획해 논 데 있어?,1
23059,어디 목구멍 말하는 건가?,1
23060,추울 때는 어디 가서 몸을 녹여야 하나~,1
23061,어디서 파는데?,1
23062,집에 침대를 사려는데 요즘 어디가 좋냐,1
23063,또 어디가 의심스럽길래 그래 키키,1
23064,어디서 할인을 그렇게 많이 해주는데?,1
23065,중국 어디서?,1
23066,헐 어디 알바가 쿠팡?,1
23067,중고딩때 100점이 어디야 형은 한번도 100점 안맞아봤어 키키,1
23068,그럼 넌 노래방 말고 어디갈건데 키키,1
23069,어디 쇼핑몰에서 배송 시켰는데?,1
23070,근데 어디 지역이나 다 비슷해...,1
23071,담주 여행 어디로 가?,1
23072,그래도 그게 어디야 요즘 취업난인데,1
23073,고양이 어디서 분양 받았는데?,1
23074,오다가 어디 흘리고 그런건 아니겠지?,1
23075,오 그친구는 어디서 근무하는데?,1
23076,어디로 가려고 돈 모으는거야?,1
23077,헐 그런건 어디서 본거야?,1
23078,친구 어디다니는지 혹시 알아?,1
23079,어디 호텔로 예약 잡았어?,1
23080,너 피부 스크럽하는거 어디꺼 써?,1
23081,거기서 숙소는 어디로 잡았는데?,1
23082,요새 어디서 파는데?,1
23083,어디로 감?,1
23084,어디 병원 갈 거임?,1
23085,나는 어디서 생겼음,1
23086,그건 어디에 있는 거야 키키,1
23087,어디로 가야 할까 단풍놀이 ㅋ,1
23088,어어 어디 갈 건데,1
23089,어디 국밥 맛있는데 있니?,1
23090,누나 어디 당첨되었어? 서울 지역?,1
23091,어디서 만드는 거야? 그거?,1
23092,와 어디 학교가 학교에 승마장이 생겨 키키,1
23093,청소년만 무상으로 해줘도 그게 어디야 ㅠㅠ,1
23094,가족들은 어디 갔는데?,1
23095,난 그거 어디다 뒀는지 기억도 안 나...,1
23096,그거 어디서 하는데?,1
23097,어디서 할 수 있으려나 가보고 싶네 하하,1
23098,오 어디가 좋다는데?,1
23099,키키 어디서 하는데?,1
23100,어디서 뭐 하는데?,1
23101,어디서 방송할 건데,1
23102,아 어디 카페에서 파는 건데?,1
23103,어디 있는지 몰라 키키 양양?,1
23104,주말에 어디 가심?,1
23105,어디 못 갈 듯 ㅠㅠ,1
23106,오 도자기 그런 건 어디서 해 키키,1
23107,법으로 그런 거 있어도 그걸 어디다가 신고하며...,1
23108,너도 어디 가서 그런 거 먹지 않기로 약속해라!,1
23109,벅수 어디 갔는디... 집 나갔나... 가출했나...,1
23110,어디로 유치하기로 해썽? 지수 뭐라하더만,1
23111,미안한데 나는 미군 부대 어디 있는지 모른다,1
23112,...어디로 보낸 건데... 벅수 옷 ㅜㅜ,1
23113,이번 주말 어디 콧바람 씌우러 갔다 왔어? 키키,1
23114,드라이브 어디 감? 남해 쪽?,1
23115,어디 놀러 가지를 못하니,1
23116,미용실 어디 갈래?,1
23117,그래도 언젠간 어디서 써먹는 날이 올 거야 키키,1
23118,어디서 본 거야?,1
23119,생활용품 어디서 많이 사?,1
23120,겨울 코트 사려는데 어디서 살까?,1
23121,키키 아 진짜 회식 날 짜장면 안 사주는 게 어디냐,1
23122,키키 병원에있다가 어디로 가는데? 이제?,1
23123,웅 진짜 안 힘든 게 어디 있겠어,1
23124,아 키키 어디서 살 건데 결혼 안 하고 같이 살자,1
23125,웅 진짜 아빠랑 아빠 어디 가 찍는 줄 키키,1
23126,어디 맞음?,1
23127,오 테니스 어디서 배워?,1
23128,어디서 멈췄는지 모르겠다 키키,1
23129,어디로 갈 건데?,1
23130,회사 측에서 내가 택배 보냈는데 어디서 사라진지 모르겠어...,1
23131,부모님이랑 외출하면 주로 어디 가?,1
23132,어디서 분양 받았는데?,1
23133,오늘 어디에서 경기 했는데?,1
23134,어디 어디 갔었는데?,1
23135,가을이란 날씨는 어디 갔을까...?,1
23136,오 좋은 소식이네 어디 놀러가야겠다 하하,1
23137,회사 다니면 월급은 어디로 받아?,1
23138,부럽다 키키 그래도 동생 있는 게 어디야,1
23139,문토스트 어디서 들어봤는데 맛 괜찮냐?,1
23140,혹시 너 해외여행 어디 가봤어?,1
23141,음 동유럽이면 나라가 어디야,1
23142,너 여친 어디가 좋아서 만나?,1
23143,그래 어디서 하는지만 알려줘 등록 할게 하하,1
23144,일본 좋지 어디 가면 젤 좋아?,1
23145,어디 쇼핑몰 있어 추천해줘봐,1
23146,너는 해군 아니면 어디 갔을거 같아?,1
23147,키키 헐 알바 가기 전에 어디 다녀왔어?,1
23148,키키 근데 어디든 한 시간 이상 걸리면 힘들어...,1
23149,어디로 여행 갈려고?,1
23150,어디로 정했는지 물어봐도 될까?,1
23151,너 할아버지 팔순 잔치 어디로 갔어?,1
23152,뭐 또 생각해보면 어디든 힘들지 않은 회사는 없으니까요 ㅋ,1
23153,결국엔 어디 있었대?,1
23154,"어디서 보니까 1주에 한 번, 1시간 레슨이 20만원 정도 하는 거 같더라구",1
23155,어디 거로 보시게요?,1
23156,근데 그거 방송사가 어디였지?,1
23157,그럼 주차 공간이 없으면 어디다가 하세요?,1
23158,어디가 가장 기억에 많이 남으셨어요?,1
23159,근데 그게 어디였죠?,1
23160,부산 어디로 가는 거에요?,1
23161,매형은 건강검진 하면 어디 어디 해요?,1
23162,담당 구역이 어디예요?,1
23163,지금 어디서 근무하시는데?,1
23164,어디에서 소개팅 했는데?,1
23165,어디 많이 아프나?,1
23166,커버 어디서 시켰는데?,1
23167,자동차 극장 어디로 갔어요?,1
23168,어디간걸까,1
23169,어디가고싶은데,1
23170,어디선가는 현실이라니 참,1
23171,어디감 돌아와,1
23172,어디로? 어디가구싶어!,1
23173,어디가구싶어?!,1
23174,어디요?,1
23175,오 어디서삼,1
23176,어디용,1
23177,그럼어디시밈,1
23178,어디 올라가잖아,1
23179,**아 웹툰 어디회사 웹툰 많이봐?,1
23180,오빠 수동 할줄 안다고 어디서 말 못하겠다 키키,1
23181,어디로요?,1
23182,안산? 그기가 어디임,1
23183,어디든...,1
23184,난 어디든 다 좋긴한데 오빠랑 가면 다 좋아,1
23185,맞아나도그래서 어디가기싫어,1
23186,중국 어디도 그렇고 뭐 유럽 어디도 그렇다고...?,1
23187,엄마도 어디였는지 정확히는 기억은 안난다,1
23188,애들 학원은 어디 보낼 예정이야?,1
23189,**인 어디어디 다녀?,1
23190,자기가 어디서 잤는지? 그럴거같은데,1
23191,"맞아 , 너는 코로나 잠잠해지면 어디 제일 가구싶어?",1
23192,경주 어디어디 갔었어?,1
23193,카페 요새 어디감,1
23194,스벅 커피나 어디나 다 난 모르겟음,1
23195,여튼 버스나 택시 타고 어디 나가는 거 보다는 면허를 따 놓으면 좀 편하니까,1
23196,나이번에 여행갈건데 어디로 가는게 좋을까?,1
23197,국내어디?,1
23198,누나 요새 쇼핑몰 어디 주로 이용함,1
23199,코로나 끝나면 어디가고 싶어?,1
23200,키키  어디거지,1
23201,아~ 어디 여행가고 싶다,1
23202,다음에 만약 간다면 어디 가고 싶어요?,1
23203,저거 블로그 글 어디서 얻어온거야?,1
23204,근데어디인지 모르겟다,1
23205,신혼여행 어디로 다녀왔지?,1
23206,어디가봤어요,1
23207,어디 뼈 부러진 게 아니라서,1
23208,그래도 요즘은 딱히 어디 아프거나 한 게 아니라서 견딜만하다,1
23209,어디 병원에 가야 하는 거면 빨리 얘기해라,1
23210,쇼핑 어디서해?,1
23211,어디안나가고 집에 다박혀잇으라고 나포함 키키,1
23212,어디엿지? ㅅㅂ 미대얏나,1
23213,발톱도 못 깎는 주인이 어디있담,1
23214,그래 돈 벌어 어디다가 써 이런데 쓰고 자기 만족도 하고 하는거지,1
23215,반려동물 사료는 어디거먹어?,1
23216,어디서 타야해? 서울역? 용산?,1
23217,"음 뭐 집에만 있을거면 모르지만 어디 돌아다니려면, 너무 시간 많이 잡아먹을거 같지 않아요?",1
23218,와 크크 어디 다쳐서 오신 거에요?ㅠㅠ아이고,1
23219,나 제주도 여행가고싶은데 어디가면 좋을까!?,1
23220,어디가려구?,1
23221,아 진짜요? 어디가요?,1
23222,:요청사항쓰니깐 키키 저나옴 키키 요기요시작해서 어디다해야하는지몰라서 못썻다면서 챙갸줌 키키,1
23223,그때 어디서 시켰더라 ... 기억안나지만 맛도 없었어 키키 **이는 주문한거야? 배떢?,1
23224,살면서 가본 여행지 중에 어디가 가장 좋았니,1
23225,어디를 여행하고있다던가,1
23226,어디든 다른 나라가 받아줘야하는데ㅜ,1
23227,엄니 어디가편찮으신걸까,1
23228,왜 지금 지하철 타고 어디가?,1
23229,요새 국내여행은 어디가 좋을까?,1
23230,어디아파? 비어서?,1
23231,어디로 다녀왔어요?,1
23232,신혼여행 어디로 다녀왔지?,1
23233,너는 최고의 맛집이 어디야,1
23234,소고기는 어디서 사먹어 주로?,1
23235,자기 군대 어디로 다녀왔지?,1
23236,어디 말하는거임?,1
23237,교통사고가 난 걸 봤다고? 언제 어디에서?,1
23238,낼 차를 어디에 주차해야하나,1
23239,키키 오오오 어디서 보셨어요!저도 보러 갈래요 키키,1
23240,정시영이 어디야? 오빠좋아하는데여?,1
23241,시급은 어디가 제일 쎘어?,1
23242,새? 어디에서 키우는데,1
23243,그럼 공고 올라오는 건 어디서 확인하는데 어플이 있나?,1
23244,그나마 태풍 아닌게 어디야,1
23245,어디서 감염이 되는지는 모르겠는데 주변에 확진된사람은없어,1
23246,어디로 가고 싶은데?,1
23247,아니 어디로 가는게 문제가 아니고 뭐 용품이랑  아무것도 산게 없어서 못가죵,1
23248,근데또 키키 **어디인데요 방송나왓어요 몇동일까요 키키이렇게올리는사람도잇고 키키,1
23249,어디서 예측한거야?,1
23250,내가 어디서 치킨 쿠폰이 생겼는데 엄마가 시켜도 주지말래 다시 다욧시작이라고,1
23251,헐 ㅠㅠ어디서ㅏㅁㄴ나,1
23252,어디ㅏ로?,1
23253,언니는 휴가 어디로 다녀왔어?,1
23254,아니 엄마가 그걸 어디에 써! 하하,1
23255,웹툰은 언제어디서나 볼 수 있으니까 휴대폰만 있으면 노트북 컴퓨터로도 충분히 영화 보구,1
23256,육해공 중에 어디였니?,1
23257,해외 어디로 떠나고 싶나,1
23258,**는 제주도 어디어디 가봤어?,1
23259,어디서 나온 얘기야?,1
23260,어디 근처 가봤어요?,1
23261,신혼여행 너는어디로 가고싶어?,1
23262,어디서 할 수 있어?,1
23263,어디 기차여행이라도 다녀오시지...,1
23264,하긴 요새 어디가기에 안전한곳이 없기도해요,1
23265,통영에 어디 추천할만한 장소있음 알려주세요,1
23266,사모님 어디 사시는데,1
23267,요새는 너무 사람들이 많이 시켜대서 힘들다고 어디 뉴스도 나고 그랬어,1
23268,키키 저번에 부동산이 어디지?,1
23269,나중에 직장은 어디로다닐거야,1
23270,1: 나중에 직장은 어디로다닐거야,1
23271,어디 저기 부산 이런데서도 서울까지 오더라,1
23272,어디가고싶은데잇나요?,1
23273,"국내 어디가보고 싶소,",1
23274,마! 내가 누군 줄 아나! 너거 서장 어디있어!,1
23275,어. 그래서 지난 번에 어디선가 선물 들어왔는데,1
23276,우리집에서 먹던 건 어디꺼였지...,1
23277,숙소 어디였지,1
23278,아프칸 선수들 올림픽 끝나면 어디로 가는거죠?,1
23279,평점은 어디서 보는데,1
23280,키키 어디 식장 한 번 투어 가기도 어렵고 하니까 아무래도 그르죵,1
23281,27만명? 다 어디서 그렇게 본거야,1
23282,어디긴 영화관에서 본거죠,1
23283,오 어디? 내가 알고있는덴가?,1
23284,넌 여행가면 주로 어디서 자?,1
23285,1층에 어디에 내일 차를 주차할지 내려가 봐야겠어,1
23286,키키 오 장난아닌데? 어디서요?,1
23287,하하 어디에 하지 판에 고발해야하나,1
23288,헐? 진짜? 어디서?,1
23289,아이들 다닐 학원에 대한 정보는 주로 어디서 얻으세요?,1
23290,어디 병원은 갔다 오신거고?,1
23291,이잉? 어디가 둘기 위주란말이요?,1
23292,어디엿어 지역이,1
23293,엄마 어디 여행은 안가요?,1
23294,그러게 틈나면 어디든 한 번 다녀오면 좋기는 할 텐데,1
23295,어디 좋은데 있드나,1
23296,어디든 사실 집콕하다가 가면 다 좋쥬 다,1
23297,근데 그런건 어디서 정보를 알고 하는지 모르겟어여,1
23298,유럽 여행 어디어디 가보셨지?,1
23299,너네 키우고 뭐 정신없었는데 어디를 가 일도하고,1
23300,오 어디래? 나도알려줘,1
23301,아 나는 나중에 어디 들어가면 전세는 힘들겠지?,1
23302,딸은 뭐 어디 가고 싶은 위치 같은거 있어?,1
23303,나 샌들 좀 하나 사려고 하는데 엄마 보통 온라인 쇼핑 어디서 해?,1
23304,요즘 학원 어디어디 보내?,1
23305,코로나인데 어디가냐고 해서 구리에서 하는것도 못가봤어,1
23306,넵 어디 아마 안가고 그냥 집에 있을꺼 같아요 크크,1
23307,어디 가세요?이번에는?,1
23308,전에 어디 게임방가서 마리오 카트 했던거 기억난다 키키,1
23309,어디가야 먹을수있니?,1
23310,공익한테는 끝이 있어서 좋겠다 우리는 끝이 어디일까? 정말,1
23311,1 : 공익한테는 끝이 있어서 좋겠다 우리는 끝이 어디일까? 정말,1
23312,어디든 안 보낼 수도 없고,1
23313,어디딴데 실려갓는데,1
23314,어디?,1
23315,선선한게 어디야,1
23316,재난 지원금 들어오면 나는 어디에 써야하지...,1
23317,자기는 어디 아픈데 없징,1
23318,키키 너 어디가면 꼰대 소리 듣겠다,1
23319,하하 어디로,1
23320,동유럽 어디어디 이동했지?,1
23321,어디더라? 동유럽 마니가는데가,1
23322,아 일베는 진짜 어디가든 있군요,1
23323,부엉이마을은 어디야,1
23324,"어디나 다있고, 그 못된짓 하는 놈들도 일이병때 그 위에 못된짓 하던 놈들한데 당한것도 많아서, 실제 군대 얘기하면 자기는 다 피해자라고들 하지 하하",1
23325,군대 뿐만이 아니라... 어디던 집단 생활 하는데 있자나.,1
23326,어디 가자고 이야기를 안하니까 크크크 음식점 적어두고 룰렛 돌려서 간다고,1
23327,어느 음식점 갈까요 ? 하면 안외쳐서 시간 소비하다가 어디가죠 ? 그럼 우르르감,1
23328,어디에 스면 된다고 나오니 ? 나는 세탁세제랑 섞어서만 써봄,1
23329,그러니까요...좁은 땅에서 어디는 비 오고 어디는 맑고...,1
23330,어디 넘어져서 다친거니 아니면 원래 발목이 안좋은거니,1
23331,어디내놔도가족찾을수있어,1
23332,하하 쇼킹할뻔 거기 어디지 화산폭발한곳,1
23333,우리도 근데 하루 어디가고 집에만 있었어,1
23334,얼른 갈게 전철 탔어 어디가 안 좋으려나,1
23335,하하  오  어디야? 나도갈래,1
23336,요즘은 데이트할때 어디서 하세요?,1
23337,코로나때문에 어디 돌아다니기도 힘들텐데,1
23338,극장데이트도 그렇고... 어디 갈라해도 그렇고...,1
23339,히히 응 그거라도 어디냐 네이버 쿠폰 왜 맘에 안들어,1
23340,어디서 많이 본 얼굴이다 했더니,1
23341,그거는 어디다가 쓰는건데?,1
23342,그냥 평생 마스크끼고 살아도 이상하지 않는 시대가 온다는 말을 어디서 들었어,1
23343,그러다 어디 까지 했는지도 까먹고,1
23344,어디서 나왔는데,1
23345,이번에 그랬을법도 하네 어디?,1
23346,혹시 집에서 가장 가까운 역이 어디세요?,1
23347,난 아그네스 한 부위는 이제 절대 여드름이 안 올라오는데 문제는 피부에 모공이 엄청 많으니까 자꾸자꾸 어디선가 올라와 키키 짱남,1
23348,갑자기 왜? 어디 아프니?,1
23349,그래 어디든 가보자 병원 엄마가 같이 가줄게,1
23350,맞어 안그래도 인천에 어디 아파트 지금 벽 다 금가고...,1
23351,홍콩에서 들렀던 호텔 조식이 괜찮았었는데 어디였더라,1
23352,안하지. 클럽말고어디서만나나요,1
23353,진짜? 어디에 있어?,1
23354,회사가 어디니?,1
23355,어디서 한거야,1
23356,그런건 어디 전문적으로 사는 매장이 있는 건가...,1
23357,어디루,1
23358,저도 모르는데 가면 항상 주차 어디다 하는지 알아보고 가요... 키키 주차가 제일 힘들어요.,1
23359,꿀알바어디있나요...,1
23360,어디로 갔어?,1
23361,국내 여행 가고 싶은데 어디가 좋을까?,1
23362,어디어디 가보았는데?,1
23363,**동이 어디임,1
23364,**이랑 산책 어디로 갔어?,1
23365,동네어디?,1
23366,어디가 가장 인상 깊으셨는지?,1
23367,어디가 좋았어요?,1
23368,언니 어디 가셔,1
23369,어디드라 그 여기근처임,1
23370,누구래? 어디서?,1
23371,어디가 좋을까?,1
23372,오 어디서 듣는데?,1
23373,머리 기장 지금 어디까지 와?,1
23374,그리고 그놈의 코로나 검사땜에 어디도못갓지 결과땜시,1
23375,쿄쿄 이번주말에 **가 어디갈지 정햇다고햇더,1
23376,셔틀은 어디 오는데?,1
23377,너 신행 어디로 다녀왔지?,1
23378,키키 내가 어디로 다녀왔지 기억이ㅜ안나,1
23379,어디다녀왔지? 이러고 있다,1
23380,그러니깐 근데 강아지가 가족인데 어디 쉽겠어.,1
23381,아 그건 어디서 본 것 같아,1
23382,혹시 어디에서 샀었어?,1
23383,아...어디였지...롯데앱...!,1
23384,경기장도 우리나라에서 2군데 밖에 없더라 인천이랑...경상도 어디였는데... 어어 ㅠ,1
23385,어디로 가는데,1
23386,짧게라도 어디 놀러갔다오고 싶어ㅠ,1
23387,헐...배급사가 어디지?,1
23388,헤에! 넘모 죠아! 어디가 제일 맘에 들어썽?,1
23389,영양제는 어디서 사는데?,1
23390,어디로 망명갔던거야?,1
23391,내 집 그냥 포기하거나 어디 저기 강원도 가야되는거 아니냐,1
23392,"그니까...이번주말,다음주말 어디 나가지도 않으니까...",1
23393,남친이랑 기념일 어디가기로 했어?,1
23394,키키 오 어디가나,1
23395,대박 뺄게 어디있다고 ㅠ,1
23396,그래도 얘네가 느끼는 외로움은 어디 안가니까,1
23397,어디에서 노느냐보다 누구랑 어떻게 노느냐가 중요한거니까~,1
23398,일기예보도 사이트마다 다르다던데 어디서 보셨나요?,1
23399,색칠 공부가 집에 많이 있었는데... 어디 있는지 모르겠다.,1
23400,어디서 샀어?,1
23401,담임선생님들은 어디서 정보를 얻었을까요?,1
23402,어디서 해야할지 모르겠어...,1
23403,왜 어디 가고싶은 곳 있니?,1
23404,대상자 조회는 어디서 해요? 저 하나도 모르네요 ㅡ.ㅡ,1
23405,그런생각은 어디서 나오지?,1
23406,어디 떨어트려놔도 ... 피 섞인거 알듯,1
23407,아 그렇죠 지난번에 주로 어디에 쓰셨나요?,1
23408,어디에 있어요?,1
23409,키키 어디서!,1
23410,넵! 근데 키키 내가 요번주에 빽다방깁콘을삿는데 어디서 산건지 도저히기억안나 ㅠㅠ,1
23411,뮨자라서괜찮은데 키키 어디서산건지궁그뫠서 키키,1
23412,핫스테이가 어디쪽인지 알아 ?,1
23413,어디로? 몇발이나?,1
23414,오호 어디서 배우셨어요,1
23415,베이글칩이랑 고구마말랭쓰도 어디서 사고싶다,1
23416,신혼여행 어디로갈거야?,1
23417,니는 남자친구랑 어디 가고 싶어,1
23418,어디 나라인지 아는곳 있으세요?,1
23419,어디서 키워 키키,1
23420,다음에 광주가서 놀려고 하는데 어디 가는게 좋을까요?,1
